STOCK_NAME,STOCK_DATE,AMT
Сбербанк-п,22.04.2016,  21.866345
Сбербанк-п,23.04.2016,  21.863145
Сбербанк-п,24.04.2016,  21.859946
Сбербанк-п,25.04.2016,  21.537006
Сбербанк-п,26.04.2016,  21.409096
Сбербанк-п,27.04.2016,  21.593074
Сбербанк-п,28.04.2016,  21.802981
Сбербанк-п,29.04.2016,  21.823172
Сбербанк-п,30.04.2016,  21.819979
Сбербанк-п,01.05.2016,  21.816786
Сбербанк-п,02.05.2016,  21.813906
Сбербанк-п,03.05.2016,  21.811027
Сбербанк-п,04.05.2016,  21.309677
Сбербанк-п,05.05.2016,  21.415891
Сбербанк-п,06.05.2016,  21.485739
Сбербанк-п,07.05.2016,  21.482903
Сбербанк-п,08.05.2016,  21.480068
Сбербанк-п,09.05.2016,  21.477233
Сбербанк-п,10.05.2016,  21.336908
Сбербанк-п,11.05.2016,  21.788009
Сбербанк-п,12.05.2016,  21.546535
Сбербанк-п,13.05.2016,  21.548877
Сбербанк-п,14.05.2016,  21.546033
Сбербанк-п,15.05.2016,  21.543190
Сбербанк-п,16.05.2016,  21.701056
Сбербанк-п,17.05.2016,  21.726702
Сбербанк-п,18.05.2016,  21.780845
Сбербанк-п,19.05.2016,  21.264938
Сбербанк-п,20.05.2016,  21.482344
Сбербанк-п,21.05.2016,  21.479509
Сбербанк-п,22.05.2016,  21.476674
Сбербанк-п,23.05.2016,  21.390969
Сбербанк-п,24.05.2016,  21.603063
Сбербанк-п,25.05.2016,  21.980798
Сбербанк-п,26.05.2016,  22.625067
Сбербанк-п,27.05.2016,  22.922328
Сбербанк-п,28.05.2016,  22.919303
Сбербанк-п,29.05.2016,  22.916278
Сбербанк-п,30.05.2016,  23.241843
Сбербанк-п,31.05.2016,  23.670800
Сбербанк-п,01.06.2016,  23.502131
Сбербанк-п,02.06.2016,  23.600183
Сбербанк-п,03.06.2016,  23.336169
Сбербанк-п,04.06.2016,  23.333374
Сбербанк-п,05.06.2016,  23.330579
Сбербанк-п,06.06.2016,  23.818950
Сбербанк-п,07.06.2016,  25.126577
Сбербанк-п,08.06.2016,  25.183010
Сбербанк-п,09.06.2016,  25.267855
Сбербанк-п,10.06.2016,  24.223539
Сбербанк-п,11.06.2016,  24.220638
Сбербанк-п,12.06.2016,  24.217737
Сбербанк-п,13.06.2016,  24.214836
Сбербанк-п,14.06.2016,  23.363265
Сбербанк-п,15.06.2016,  23.805303
Сбербанк-п,16.06.2016,  23.160280
Сбербанк-п,17.06.2016,  23.562762
Сбербанк-п,18.06.2016,  23.559940
Сбербанк-п,19.06.2016,  23.557118
Сбербанк-п,20.06.2016,  23.925209
Сбербанк-п,21.06.2016,  23.806612
Сбербанк-п,22.06.2016,  24.156175
Сбербанк-п,23.06.2016,  25.142028
Сбербанк-п,24.06.2016,  23.929525
Сбербанк-п,25.06.2016,  23.926658
Сбербанк-п,26.06.2016,  23.923793
Сбербанк-п,27.06.2016,  22.866945
Сбербанк-п,28.06.2016,  23.247904
Сбербанк-п,29.06.2016,  23.741765
Сбербанк-п,30.06.2016,  23.646961
Сбербанк-п,01.07.2016,  23.854299
Сбербанк-п,02.07.2016,  23.850155
Сбербанк-п,03.07.2016,  23.846012
Сбербанк-п,04.07.2016,  23.823489
Сбербанк-п,05.07.2016,  23.365174
Сбербанк-п,06.07.2016,  23.166877
Сбербанк-п,07.07.2016,  23.661486
Сбербанк-п,08.07.2016,  24.011607
Сбербанк-п,09.07.2016,  24.007436
Сбербанк-п,10.07.2016,  24.003266
Сбербанк-п,11.07.2016,  24.311181
Сбербанк-п,12.07.2016,  24.860223
Сбербанк-п,13.07.2016,  25.283235
Сбербанк-п,14.07.2016,  25.423009
Сбербанк-п,15.07.2016,  25.159139
Сбербанк-п,16.07.2016,  25.154768
Сбербанк-п,17.07.2016,  25.150399
Сбербанк-п,18.07.2016,  25.276999
Сбербанк-п,19.07.2016,  25.275227
Сбербанк-п,20.07.2016,  25.496025
Сбербанк-п,21.07.2016,  25.420909
Сбербанк-п,22.07.2016,  25.233264
Сбербанк-п,23.07.2016,  25.228881
Сбербанк-п,24.07.2016,  25.224499
Сбербанк-п,25.07.2016,  24.906173
Сбербанк-п,26.07.2016,  24.875690
Сбербанк-п,27.07.2016,  24.842600
Сбербанк-п,28.07.2016,  25.076235
Сбербанк-п,29.07.2016,  25.830048
Сбербанк-п,30.07.2016,  25.825561
Сбербанк-п,31.07.2016,  25.821075
Сбербанк-п,01.08.2016,  25.714682
Сбербанк-п,02.08.2016,  25.236419
Сбербанк-п,03.08.2016,  25.346083
Сбербанк-п,04.08.2016,  25.406100
Сбербанк-п,05.08.2016,  25.479182
Сбербанк-п,06.08.2016,  25.479100
Сбербанк-п,07.08.2016,  25.479017
Сбербанк-п,08.08.2016,  25.724553
Сбербанк-п,09.08.2016,  25.868182
Сбербанк-п,10.08.2016,  25.606805
Сбербанк-п,11.08.2016,  25.969920
Сбербанк-п,12.08.2016,  25.815674
Сбербанк-п,13.08.2016,  25.815590
Сбербанк-п,14.08.2016,  25.815507
Сбербанк-п,15.08.2016,  25.901649
Сбербанк-п,16.08.2016,  25.948598
Сбербанк-п,17.08.2016,  25.854450
Сбербанк-п,18.08.2016,  25.828238
Сбербанк-п,19.08.2016,  25.710576
Сбербанк-п,20.08.2016,  25.710493
Сбербанк-п,21.08.2016,  25.710410
Сбербанк-п,22.08.2016,  25.906290
Сбербанк-п,23.08.2016,  26.337323
Сбербанк-п,24.08.2016,  26.206597
Сбербанк-п,25.08.2016,  26.859716
Сбербанк-п,26.08.2016,  27.196681
Сбербанк-п,27.08.2016,  27.196594
Сбербанк-п,28.08.2016,  27.196506
Сбербанк-п,29.08.2016,  27.068392
Сбербанк-п,30.08.2016,  26.767836
Сбербанк-п,31.08.2016,  26.642337
Сбербанк-п,01.09.2016,  26.994973
Сбербанк-п,02.09.2016,  27.210291
Сбербанк-п,03.09.2016,  27.208750
Сбербанк-п,04.09.2016,  27.207210
Сбербанк-п,05.09.2016,  27.681083
Сбербанк-п,06.09.2016,  28.199307
Сбербанк-п,07.09.2016,  28.965599
Сбербанк-п,08.09.2016,  28.486014
Сбербанк-п,09.09.2016,  28.116170
Сбербанк-п,10.09.2016,  28.114578
Сбербанк-п,11.09.2016,  28.112986
Сбербанк-п,12.09.2016,  28.072228
Сбербанк-п,13.09.2016,  27.929646
Сбербанк-п,14.09.2016,  27.917621
Сбербанк-п,15.09.2016,  28.015246
Сбербанк-п,16.09.2016,  27.687343
Сбербанк-п,17.09.2016,  27.685776
Сбербанк-п,18.09.2016,  27.684208
Сбербанк-п,19.09.2016,  27.927989
Сбербанк-п,20.09.2016,  28.002097
Сбербанк-п,21.09.2016,  28.303248
Сбербанк-п,22.09.2016,  29.089759
Сбербанк-п,23.09.2016,  28.542726
Сбербанк-п,24.09.2016,  28.541110
Сбербанк-п,25.09.2016,  28.539495
Сбербанк-п,26.09.2016,  28.506570
Сбербанк-п,27.09.2016,  28.371902
Сбербанк-п,28.09.2016,  28.487690
Сбербанк-п,29.09.2016,  28.433904
Сбербанк-п,30.09.2016,  27.602802
Сбербанк-п,01.10.2016,  27.601239
Сбербанк-п,02.10.2016,  27.597330
Сбербанк-п,03.10.2016,  28.305292
Сбербанк-п,04.10.2016,  28.110957
Сбербанк-п,05.10.2016,  28.331165
Сбербанк-п,06.10.2016,  28.934461
Сбербанк-п,07.10.2016,  28.985091
Сбербанк-п,08.10.2016,  28.980987
Сбербанк-п,09.10.2016,  28.976883
Сбербанк-п,10.10.2016,  29.540669
Сбербанк-п,11.10.2016,  29.666717
Сбербанк-п,12.10.2016,  29.251042
Сбербанк-п,13.10.2016,  28.812050
Сбербанк-п,14.10.2016,  28.794952
Сбербанк-п,15.10.2016,  28.790875
Сбербанк-п,16.10.2016,  28.786797
Сбербанк-п,17.10.2016,  28.676022
Сбербанк-п,18.10.2016,  28.861910
Сбербанк-п,19.10.2016,  29.102381
Сбербанк-п,20.10.2016,  28.970795
Сбербанк-п,21.10.2016,  29.065528
Сбербанк-п,22.10.2016,  29.061412
Сбербанк-п,23.10.2016,  29.057297
Сбербанк-п,24.10.2016,  29.170175
Сбербанк-п,25.10.2016,  29.327211
Сбербанк-п,26.10.2016,  28.974778
Сбербанк-п,27.10.2016,  29.134395
Сбербанк-п,28.10.2016,  29.216015
Сбербанк-п,29.10.2016,  29.211878
Сбербанк-п,30.10.2016,  29.207741
Сбербанк-п,31.10.2016,  28.982838
Сбербанк-п,01.11.2016,  28.622959
Сбербанк-п,02.11.2016,  27.938577
Сбербанк-п,03.11.2016,  27.654197
Сбербанк-п,04.11.2016,  27.650242
Сбербанк-п,05.11.2016,  27.646287
Сбербанк-п,06.11.2016,  27.642333
Сбербанк-п,07.11.2016,  27.607244
Сбербанк-п,08.11.2016,  27.696690
Сбербанк-п,09.11.2016,  28.657669
Сбербанк-п,10.11.2016,  28.995919
Сбербанк-п,11.11.2016,  29.430020
Сбербанк-п,12.11.2016,  29.425811
Сбербанк-п,13.11.2016,  29.421603
Сбербанк-п,14.11.2016,  29.344817
Сбербанк-п,15.11.2016,  28.936316
Сбербанк-п,16.11.2016,  28.932177
Сбербанк-п,17.11.2016,  28.573078
Сбербанк-п,18.11.2016,  28.820279
Сбербанк-п,19.11.2016,  28.816157
Сбербанк-п,20.11.2016,  28.812036
Сбербанк-п,21.11.2016,  28.989179
Сбербанк-п,22.11.2016,  29.466606
Сбербанк-п,23.11.2016,  29.641015
Сбербанк-п,24.11.2016,  30.604824
Сбербанк-п,25.11.2016,  30.538335
Сбербанк-п,26.11.2016,  30.533968
Сбербанк-п,27.11.2016,  30.529601
Сбербанк-п,28.11.2016,  30.274307
Сбербанк-п,29.11.2016,  29.925971
Сбербанк-п,30.11.2016,  30.019964
Сбербанк-п,01.12.2016,  29.839838
Сбербанк-п,02.12.2016,  30.151420
Сбербанк-п,03.12.2016,  30.147537
Сбербанк-п,04.12.2016,  30.143655
Сбербанк-п,05.12.2016,  30.511934
Сбербанк-п,06.12.2016,  30.104884
Сбербанк-п,07.12.2016,  30.542833
Сбербанк-п,08.12.2016,  31.970128
Сбербанк-п,09.12.2016,  31.488136
Сбербанк-п,10.12.2016,  31.484081
Сбербанк-п,11.12.2016,  31.480027
Сбербанк-п,12.12.2016,  32.612104
Сбербанк-п,13.12.2016,  33.441820
Сбербанк-п,14.12.2016,  33.187113
Сбербанк-п,15.12.2016,  33.319639
Сбербанк-п,16.12.2016,  33.142436
Сбербанк-п,17.12.2016,  33.138169
Сбербанк-п,18.12.2016,  33.133902
Сбербанк-п,19.12.2016,  32.969688
Сбербанк-п,20.12.2016,  33.133107
Сбербанк-п,21.12.2016,  33.433177
Сбербанк-п,22.12.2016,  32.753229
Сбербанк-п,23.12.2016,  33.037799
Сбербанк-п,24.12.2016,  33.033545
Сбербанк-п,25.12.2016,  33.029291
Сбербанк-п,26.12.2016,  32.991531
Сбербанк-п,27.12.2016,  33.020786
Сбербанк-п,28.12.2016,  33.240715
Сбербанк-п,29.12.2016,  33.622905
Сбербанк-п,30.12.2016,  33.425365
Сбербанк-п,31.12.2016,  33.421061
Сбербанк-п,01.01.2017,  33.416758
Сбербанк-п,02.01.2017,  33.410096
Сбербанк-п,03.01.2017,  35.164356
Сбербанк-п,04.01.2017,  34.696612
Сбербанк-п,05.01.2017,  34.347430
Сбербанк-п,06.01.2017,  34.091010
Сбербанк-п,07.01.2017,  34.084214
Сбербанк-п,08.01.2017,  34.077418
Сбербанк-п,09.01.2017,  33.427783
Сбербанк-п,10.01.2017,  33.572799
Сбербанк-п,11.01.2017,  33.106014
Сбербанк-п,12.01.2017,  32.924666
Сбербанк-п,13.01.2017,  31.926345
Сбербанк-п,14.01.2017,  31.919980
Сбербанк-п,15.01.2017,  31.913617
Сбербанк-п,16.01.2017,  31.522087
Сбербанк-п,17.01.2017,  31.484995
Сбербанк-п,18.01.2017,  31.827798
Сбербанк-п,19.01.2017,  32.075511
Сбербанк-п,20.01.2017,  32.451410
Сбербанк-п,21.01.2017,  32.444941
Сбербанк-п,22.01.2017,  32.438473
Сбербанк-п,23.01.2017,  31.996091
Сбербанк-п,24.01.2017,  32.738310
Сбербанк-п,25.01.2017,  32.667704
Сбербанк-п,26.01.2017,  33.299295
Сбербанк-п,27.01.2017,  33.794839
Сбербанк-п,28.01.2017,  33.788101
Сбербанк-п,29.01.2017,  33.781365
Сбербанк-п,30.01.2017,  33.290673
Сбербанк-п,31.01.2017,  32.923060
Сбербанк-п,01.02.2017,  33.126384
Сбербанк-п,02.02.2017,  32.965101
Сбербанк-п,03.02.2017,  33.269618
Сбербанк-п,04.02.2017,  33.267007
Сбербанк-п,05.02.2017,  33.264396
Сбербанк-п,06.02.2017,  33.379481
Сбербанк-п,07.02.2017,  33.433146
Сбербанк-п,08.02.2017,  32.959814
Сбербанк-п,09.02.2017,  32.844675
Сбербанк-п,10.02.2017,  32.588876
Сбербанк-п,11.02.2017,  32.586318
Сбербанк-п,12.02.2017,  32.583760
Сбербанк-п,13.02.2017,  32.726963
Сбербанк-п,14.02.2017,  32.074919
Сбербанк-п,15.02.2017,  32.074958
Сбербанк-п,16.02.2017,  32.077554
Сбербанк-п,17.02.2017,  31.814285
Сбербанк-п,18.02.2017,  31.811788
Сбербанк-п,19.02.2017,  31.809291
Сбербанк-п,20.02.2017,  31.947363
Сбербанк-п,21.02.2017,  32.430418
Сбербанк-п,22.02.2017,  32.706410
Сбербанк-п,23.02.2017,  32.703843
Сбербанк-п,24.02.2017,  32.159619
Сбербанк-п,25.02.2017,  32.157095
Сбербанк-п,26.02.2017,  32.154571
Сбербанк-п,27.02.2017,  30.971922
Сбербанк-п,28.02.2017,  30.346270
Сбербанк-п,01.03.2017,  31.393576
Сбербанк-п,02.03.2017,  31.997529
Сбербанк-п,03.03.2017,  31.265810
Сбербанк-п,04.03.2017,  31.264500
Сбербанк-п,05.03.2017,  31.263189
Сбербанк-п,06.03.2017,  30.786938
Сбербанк-п,07.03.2017,  30.451160
Сбербанк-п,08.03.2017,  30.449883
Сбербанк-п,09.03.2017,  30.244357
Сбербанк-п,10.03.2017,  30.023530
Сбербанк-п,11.03.2017,  30.022272
Сбербанк-п,12.03.2017,  30.021013
Сбербанк-п,13.03.2017,  30.070809
Сбербанк-п,14.03.2017,  29.995524
Сбербанк-п,15.03.2017,  29.991714
Сбербанк-п,16.03.2017,  31.011409
Сбербанк-п,17.03.2017,  31.324039
Сбербанк-п,18.03.2017,  31.322726
Сбербанк-п,19.03.2017,  31.321414
Сбербанк-п,20.03.2017,  32.014232
Сбербанк-п,21.03.2017,  31.982268
Сбербанк-п,22.03.2017,  31.827824
Сбербанк-п,23.03.2017,  32.150547
Сбербанк-п,24.03.2017,  31.789435
Сбербанк-п,25.03.2017,  31.788103
Сбербанк-п,26.03.2017,  31.786770
Сбербанк-п,27.03.2017,  31.379797
Сбербанк-п,28.03.2017,  31.455015
Сбербанк-п,29.03.2017,  31.389922
Сбербанк-п,30.03.2017,  31.345242
Сбербанк-п,31.03.2017,  30.813367
Сбербанк-п,01.04.2017,  30.812075
Сбербанк-п,02.04.2017,  30.808692
Сбербанк-п,03.04.2017,  30.790008
Сбербанк-п,04.04.2017,  31.469981
Сбербанк-п,05.04.2017,  31.795417
Сбербанк-п,06.04.2017,  31.865854
Сбербанк-п,07.04.2017,  31.248048
Сбербанк-п,08.04.2017,  31.244617
Сбербанк-п,09.04.2017,  31.241186
Сбербанк-п,10.04.2017,  29.902525
Сбербанк-п,11.04.2017,  29.932364
Сбербанк-п,12.04.2017,  28.861637
Сбербанк-п,13.04.2017,  28.855920
Сбербанк-п,14.04.2017,  28.282217
Сбербанк-п,15.04.2017,  28.279111
Сбербанк-п,16.04.2017,  28.276006
Сбербанк-п,17.04.2017,  29.411048
Сбербанк-п,18.04.2017,  28.947008
Сбербанк-п,19.04.2017,  28.740179
Сбербанк-п,20.04.2017,  29.882432
Сбербанк-п,21.04.2017,  30.561229
Сбербанк-п,22.04.2017,  30.557873
Сбербанк-п,23.04.2017,  30.554518
Сбербанк-п,24.04.2017,  31.418746
Сбербанк-п,25.04.2017,  31.514510
Сбербанк-п,26.04.2017,  31.948562
Сбербанк-п,27.04.2017,  31.718691
Сбербанк-п,28.04.2017,  31.997494
Сбербанк-п,29.04.2017,  31.993980
Сбербанк-п,30.04.2017,  31.990467
Сбербанк-п,01.05.2017,  31.986954
Сбербанк-п,02.05.2017,  32.684729
Сбербанк-п,03.05.2017,  32.342793
Сбербанк-п,04.05.2017,  32.199164
Сбербанк-п,05.05.2017,  32.576489
Сбербанк-п,06.05.2017,  32.572608
Сбербанк-п,07.05.2017,  32.568728
Сбербанк-п,08.05.2017,  32.564848
Сбербанк-п,09.05.2017,  32.560968
Сбербанк-п,10.05.2017,  33.014209
Сбербанк-п,11.05.2017,  32.464337
Сбербанк-п,12.05.2017,  32.320828
Сбербанк-п,13.05.2017,  32.316977
Сбербанк-п,14.05.2017,  32.313128
Сбербанк-п,15.05.2017,  33.299115
Сбербанк-п,16.05.2017,  33.328138
Сбербанк-п,17.05.2017,  33.329243
Сбербанк-п,18.05.2017,  32.711286
Сбербанк-п,19.05.2017,  33.257882
Сбербанк-п,20.05.2017,  33.253920
Сбербанк-п,21.05.2017,  33.249958
Сбербанк-п,22.05.2017,  33.469159
Сбербанк-п,23.05.2017,  33.480386
Сбербанк-п,24.05.2017,  33.719788
Сбербанк-п,25.05.2017,  33.132716
Сбербанк-п,26.05.2017,  33.002034
Сбербанк-п,27.05.2017,  32.998102
Сбербанк-п,28.05.2017,  32.994171
Сбербанк-п,29.05.2017,  33.066255
Сбербанк-п,30.05.2017,  32.806431
Сбербанк-п,31.05.2017,  31.586583
Сбербанк-п,01.06.2017,  31.747459
Сбербанк-п,02.06.2017,  32.148739
Сбербанк-п,03.06.2017,  32.142223
Сбербанк-п,04.06.2017,  32.135708
Сбербанк-п,05.06.2017,  31.499011
Сбербанк-п,06.06.2017,  31.118136
Сбербанк-п,07.06.2017,  31.314215
Сбербанк-п,08.06.2017,  30.958822
Сбербанк-п,09.06.2017,  30.914615
Сбербанк-п,10.06.2017,  30.908349
Сбербанк-п,11.06.2017,  30.902084
Сбербанк-п,12.06.2017,  30.895820
Сбербанк-п,13.06.2017,  29.449308
Сбербанк-п,14.06.2017,  30.193633
Сбербанк-п,15.06.2017,  29.321239
Сбербанк-п,16.06.2017,  29.571429
Сбербанк-п,17.06.2017,  29.565435
Сбербанк-п,18.06.2017,  29.559442
Сбербанк-п,19.06.2017,  30.112905
Сбербанк-п,20.06.2017,  30.473539
Сбербанк-п,21.06.2017,  30.723235
Сбербанк-п,22.06.2017,  30.329320
Сбербанк-п,23.06.2017,  30.212427
Сбербанк-п,24.06.2017,  30.206303
Сбербанк-п,25.06.2017,  30.200180
Сбербанк-п,26.06.2017,  29.835672
Сбербанк-п,27.06.2017,  30.280152
Сбербанк-п,28.06.2017,  30.482110
Сбербанк-п,29.06.2017,  30.286313
Сбербанк-п,30.06.2017,  31.673062
Сбербанк-п,01.07.2017,  31.666642
Сбербанк-п,02.07.2017,  31.665927
Сбербанк-п,03.07.2017,  31.694169
Сбербанк-п,04.07.2017,  32.483157
Сбербанк-п,05.07.2017,  32.906222
Сбербанк-п,06.07.2017,  32.605406
Сбербанк-п,07.07.2017,  33.033713
Сбербанк-п,08.07.2017,  33.032967
Сбербанк-п,09.07.2017,  33.032222
Сбербанк-п,10.07.2017,  33.571034
Сбербанк-п,11.07.2017,  33.951906
Сбербанк-п,12.07.2017,  35.264444
Сбербанк-п,13.07.2017,  35.424188
Сбербанк-п,14.07.2017,  35.399703
Сбербанк-п,15.07.2017,  35.398904
Сбербанк-п,16.07.2017,  35.398105
Сбербанк-п,17.07.2017,  35.176253
Сбербанк-п,18.07.2017,  34.920203
Сбербанк-п,19.07.2017,  35.450968
Сбербанк-п,20.07.2017,  35.442274
Сбербанк-п,21.07.2017,  35.194128
Сбербанк-п,22.07.2017,  35.193334
Сбербанк-п,23.07.2017,  35.192539
Сбербанк-п,24.07.2017,  35.349615
Сбербанк-п,25.07.2017,  35.256728
Сбербанк-п,26.07.2017,  35.574288
Сбербанк-п,27.07.2017,  36.107574
Сбербанк-п,28.07.2017,  35.838405
Сбербанк-п,29.07.2017,  35.837596
Сбербанк-п,30.07.2017,  35.836787
Сбербанк-п,31.07.2017,  35.512397
Сбербанк-п,01.08.2017,  35.893044
Сбербанк-п,02.08.2017,  36.546575
Сбербанк-п,03.08.2017,  36.421379
Сбербанк-п,04.08.2017,  36.525128
Сбербанк-п,05.08.2017,  36.531508
Сбербанк-п,06.08.2017,  36.537889
Сбербанк-п,07.08.2017,  36.855018
Сбербанк-п,08.08.2017,  37.796491
Сбербанк-п,09.08.2017,  37.381595
Сбербанк-п,10.08.2017,  37.150991
Сбербанк-п,11.08.2017,  37.368303
Сбербанк-п,12.08.2017,  37.374831
Сбербанк-п,13.08.2017,  37.381360
Сбербанк-п,14.08.2017,  37.353613
Сбербанк-п,15.08.2017,  37.315307
Сбербанк-п,16.08.2017,  37.379852
Сбербанк-п,17.08.2017,  37.191166
Сбербанк-п,18.08.2017,  36.606637
Сбербанк-п,19.08.2017,  36.613031
Сбербанк-п,20.08.2017,  36.619427
Сбербанк-п,21.08.2017,  37.196040
Сбербанк-п,22.08.2017,  37.448090
Сбербанк-п,23.08.2017,  37.895647
Сбербанк-п,24.08.2017,  38.890103
Сбербанк-п,25.08.2017,  39.546763
Сбербанк-п,26.08.2017,  39.553671
Сбербанк-п,27.08.2017,  39.560580
Сбербанк-п,28.08.2017,  39.845018
Сбербанк-п,29.08.2017,  39.640492
Сбербанк-п,30.08.2017,  40.718253
Сбербанк-п,31.08.2017,  41.777879
Сбербанк-п,01.09.2017,  41.737567
Сбербанк-п,02.09.2017,  41.739656
Сбербанк-п,03.09.2017,  41.741744
Сбербанк-п,04.09.2017,  41.889328
Сбербанк-п,05.09.2017,  42.155973
Сбербанк-п,06.09.2017,  41.800923
Сбербанк-п,07.09.2017,  42.710511
Сбербанк-п,08.09.2017,  42.863464
Сбербанк-п,09.09.2017,  42.865609
Сбербанк-п,10.09.2017,  42.867753
Сбербанк-п,11.09.2017,  42.967811
Сбербанк-п,12.09.2017,  42.469787
Сбербанк-п,13.09.2017,  42.246955
Сбербанк-п,14.09.2017,  42.145849
Сбербанк-п,15.09.2017,  42.375584
Сбербанк-п,16.09.2017,  42.377704
Сбербанк-п,17.09.2017,  42.379825
Сбербанк-п,18.09.2017,  42.156932
Сбербанк-п,19.09.2017,  41.695756
Сбербанк-п,20.09.2017,  41.991712
Сбербанк-п,21.09.2017,  41.991166
Сбербанк-п,22.09.2017,  41.662299
Сбербанк-п,23.09.2017,  41.664384
Сбербанк-п,24.09.2017,  41.666468
Сбербанк-п,25.09.2017,  41.906886
Сбербанк-п,26.09.2017,  41.940763
Сбербанк-п,27.09.2017,  41.852815
Сбербанк-п,28.09.2017,  41.333147
Сбербанк-п,29.09.2017,  41.239863
Сбербанк-п,30.09.2017,  41.241926
Сбербанк-п,01.10.2017,  41.243990
Сбербанк-п,02.10.2017,  41.834656
Сбербанк-п,03.10.2017,  41.760448
Сбербанк-п,04.10.2017,  42.149724
Сбербанк-п,05.10.2017,  42.470094
Сбербанк-п,06.10.2017,  42.435580
Сбербанк-п,07.10.2017,  42.432845
Сбербанк-п,08.10.2017,  42.430110
Сбербанк-п,09.10.2017,  42.461794
Сбербанк-п,10.10.2017,  41.879276
Сбербанк-п,11.10.2017,  42.249837
Сбербанк-п,12.10.2017,  42.008878
Сбербанк-п,13.10.2017,  42.350267
Сбербанк-п,14.10.2017,  42.347537
Сбербанк-п,15.10.2017,  42.344808
Сбербанк-п,16.10.2017,  43.387399
Сбербанк-п,17.10.2017,  42.953271
Сбербанк-п,18.10.2017,  42.865829
Сбербанк-п,19.10.2017,  42.071952
Сбербанк-п,20.10.2017,  42.561340
Сбербанк-п,21.10.2017,  42.558597
Сбербанк-п,22.10.2017,  42.555854
Сбербанк-п,23.10.2017,  42.293883
Сбербанк-п,24.10.2017,  42.320253
Сбербанк-п,25.10.2017,  41.997499
Сбербанк-п,26.10.2017,  42.105868
Сбербанк-п,27.10.2017,  42.312071
Сбербанк-п,28.10.2017,  42.309344
Сбербанк-п,29.10.2017,  42.306617
Сбербанк-п,30.10.2017,  42.412294
Сбербанк-п,31.10.2017,  41.909878
Сбербанк-п,01.11.2017,  42.219128
Сбербанк-п,02.11.2017,  42.216035
Сбербанк-п,03.11.2017,  42.424404
Сбербанк-п,04.11.2017,  42.421296
Сбербанк-п,05.11.2017,  42.418189
Сбербанк-п,06.11.2017,  42.415082
Сбербанк-п,07.11.2017,  45.292290
Сбербанк-п,08.11.2017,  47.151792
Сбербанк-п,09.11.2017,  50.480030
Сбербанк-п,10.11.2017,  50.222709
Сбербанк-п,11.11.2017,  50.219030
Сбербанк-п,12.11.2017,  50.215352
Сбербанк-п,13.11.2017,  49.707180
Сбербанк-п,14.11.2017,  50.089145
Сбербанк-п,15.11.2017,  50.177908
Сбербанк-п,16.11.2017,  49.012303
Сбербанк-п,17.11.2017,  49.124898
Сбербанк-п,18.11.2017,  49.121299
Сбербанк-п,19.11.2017,  49.117701
Сбербанк-п,20.11.2017,  48.997944
Сбербанк-п,21.11.2017,  50.710214
Сбербанк-п,22.11.2017,  50.759291
Сбербанк-п,23.11.2017,  49.805390
Сбербанк-п,24.11.2017,  50.751855
Сбербанк-п,25.11.2017,  50.748137
Сбербанк-п,26.11.2017,  50.744420
Сбербанк-п,27.11.2017,  50.360741
Сбербанк-п,28.11.2017,  50.789755
Сбербанк-п,29.11.2017,  50.028861
Сбербанк-п,30.11.2017,  48.679795
Сбербанк-п,01.12.2017,  48.681504
Сбербанк-п,02.12.2017,  48.674923
Сбербанк-п,03.12.2017,  48.668343
Сбербанк-п,04.12.2017,  48.569476
Сбербанк-п,05.12.2017,  48.826552
Сбербанк-п,06.12.2017,  48.872672
Сбербанк-п,07.12.2017,  47.946203
Сбербанк-п,08.12.2017,  48.754045
Сбербанк-п,09.12.2017,  48.747454
Сбербанк-п,10.12.2017,  48.740864
Сбербанк-п,11.12.2017,  50.591445
Сбербанк-п,12.12.2017,  51.614472
Сбербанк-п,13.12.2017,  49.732390
Сбербанк-п,14.12.2017,  50.881649
Сбербанк-п,15.12.2017,  50.024356
Сбербанк-п,16.12.2017,  50.017593
Сбербанк-п,17.12.2017,  50.010832
Сбербанк-п,18.12.2017,  50.343572
Сбербанк-п,19.12.2017,  50.173617
Сбербанк-п,20.12.2017,  50.319436
Сбербанк-п,21.12.2017,  49.852257
Сбербанк-п,22.12.2017,  49.766606
Сбербанк-п,23.12.2017,  49.759878
Сбербанк-п,24.12.2017,  49.753151
Сбербанк-п,25.12.2017,  49.909442
Сбербанк-п,26.12.2017,  49.950015
Сбербанк-п,27.12.2017,  50.135150
Сбербанк-п,28.12.2017,  50.015358
Сбербанк-п,29.12.2017,  49.666971
Сбербанк-п,30.12.2017,  49.660257
Сбербанк-п,31.12.2017,  49.653543
Сбербанк-п,01.01.2018,  49.646831
Сбербанк-п,02.01.2018,  49.641874
Сбербанк-п,03.01.2018,  51.816740
Сбербанк-п,04.01.2018,  53.316282
Сбербанк-п,05.01.2018,  53.434369
Сбербанк-п,06.01.2018,  53.429035
Сбербанк-п,07.01.2018,  53.423700
Сбербанк-п,08.01.2018,  53.418366
Сбербанк-п,09.01.2018,  52.835595
Сбербанк-п,10.01.2018,  51.838275
Сбербанк-п,11.01.2018,  52.426167
Сбербанк-п,12.01.2018,  52.344839
Сбербанк-п,13.01.2018,  52.339613
Сбербанк-п,14.01.2018,  52.334387
Сбербанк-п,15.01.2018,  52.961341
Сбербанк-п,16.01.2018,  52.672782
